Category,Fuel,Segment,Euro.Standard,Technology,Pollutant,Mode,Road.Slope,Load,Min.Speed.[km/h],Max.Speed.[km/h],Alpha,Beta,Gamma,Delta,Epsilon,Zita,Hta,Thita,Reduction.Factor.[%],Bio.Reduction.Factor.[%],120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,-0.02,0.5,11,86,4.77193916445318e-05,0.513066077963398,-1.09549526253649,-0.0769219513418939,0.503895814832777,1.83342668802924,-0.0697152421588632,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,-0.02,1,11,86,-2.8045781455118e-05,-0.00321907281099979,0.537503231065686,-3.75511096192115,-0.00652741875205705,0.639660157780964,-3.53675549452884,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0,0,11,86,1.53397243217063e-15,-5.98355882638514e-14,1.00932875972195,4.79977967462329e-11,-0.00499127125529872,0.783645621492902,6.97821524679173,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0,0.5,11,86,1.20775820717059e-15,1.65813412025685e-14,0.895448931282914,2.37628806159087e-11,-0.00297923000651941,0.573992238313472,5.95453980806337,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0,1,11,86,5.29413741891998e-15,3.12932495788158e-13,0.410976447229828,8.68012135959663e-11,-0.00106417399833349,0.242920302413218,2.38885452640186,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.02,0,11,86,-0.000177090265045327,0.0124743306937903,0.345194525454898,-3.52411187254528,-0.0059892454287802,0.591913901373981,-4.08410512261271,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.02,0.5,11,86,-3.09401371049194e-05,0.0212430821203521,0.651774365419444,0.954936133699128,0.00344565323599818,0.44694217943509,4.41103193536411,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.02,1,11,86,-3.67934301295346e-18,-3.35969808775626e-15,0.566240211952242,1.66334351714794e-14,-0.000494463430507324,0.204747767560389,2.80943518359193,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.04,0,11,86,-6.99188217360813e-05,0.0293191371389016,0.674988942783576,0.638649535819859,0.00388949932838793,0.467584634160508,4.39848285263501,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.04,0.5,11,83,-0.000565956182446126,0.153582337018784,1.06788595652676,-0.927507456691855,0.0258947121061727,1.40643571140437,1.56569343665535,0,0,0,83
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.04,1,11,68,0.000195045595018095,-0.00678161737691285,0.258864022945588,1.55417416629789,0.0039709825197166,-0.0957714928185202,2.89397649226675,0,0,0,68
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.06,0,11,81,-0.000241327096349812,0.0573148802475424,-0.208527571543363,-0.888689639634402,0.00840622286382892,0.361125826449997,-2.56389377680235,0,0,0,81
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.06,0.5,11,65,-1.5398222185192e-05,0.0171831031330495,0.947743521115773,-0.199560081752526,0.00698609316926687,0.260387268923791,3.23833743163155,0,0,0,65
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,PM,,0.06,1,11,55,0.00033613303348548,-0.0320748535064527,1.09649179818794,0.113526888352564,0.000496975894900993,0.0238148073004396,4.19237838113129,0,0,0,55
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.06,0,11,86,0.000841109094566356,-0.196423276304222,12.5724934619105,14.3743075128378,0.000823719263056765,0.0420328424831458,1.42788761238128,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.06,0.5,11,81,-0.00231932337398388,0.235562644271133,-2.78348205841022,21.0700573458206,0.00192257482899722,-0.0273907165218969,0.333847532834543,0,0,0,81
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.06,1,11,81,-0.00259559118188117,0.255804010279305,-2.81514614522925,14.586214947857,0.00171593143383392,-0.0142798141793228,0.14073377923759,0,0,0,81
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.04,0,11,83,0.000107079194707512,-0.0638651914464871,5.02258827215553,-35.6297666274159,-0.000403364362160651,0.0383520211990367,-0.239367259072571,0,0,0,83
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.04,0.5,11,82,0.000185947819016888,-0.0688049563628848,4.7317550434164,-25.913099987748,-0.000320015617811774,0.029548139178096,-0.0830502186006544,0,0,0,82
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.04,1,11,82,0.000359290146281278,-0.0978000065902106,5.89511286720858,-23.4221757620385,-0.000320936181104684,0.0281679423096702,0.0637800258979382,0,0,0,82
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.02,0,11,86,0.000543750601413799,0.0083502663607696,-0.398321763739163,5.89365969729816,0.000228499718914571,-0.00627286294120155,0.0663175136355166,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.02,0.5,11,86,-0.000171717605006173,-0.00887147438187939,2.1952158090662,-6.98169984414609,-0.000124941744480023,0.0111624841469414,0.00814385000198763,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,-0.02,1,11,86,-7.4176983523576e-05,-0.00183041011217342,0.740630796061989,-1.9482413267919,-3.75873420859019e-05,0.00346830217823045,0.00750819021467521,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0,0,11,86,0.00251040331347226,-0.0863970747846593,1.1098348746196,14.7776496862885,0.000327986189113767,-0.0130053588545665,0.218081753102699,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0,0.5,11,86,0.0023623927278234,-0.0144788518494557,-0.427170645167993,7.15496310200787,0.000327568250882569,-0.00777932579733725,0.0660570813937103,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0,1,11,86,-0.00152636404381762,0.112499089847248,2.48028400035748,-22.4216629933555,-0.000192291976724835,0.0185616541464185,-0.101645216734182,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.02,0,11,86,-6.79030798804008e-05,0.123351695248851,5.53169295957466,10.3224584362804,-4.54252711103752e-05,0.0151905454793363,0.223204064730699,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.02,0.5,11,86,0.00618519357875414,-0.179614692650254,1.32161011633713,13.4659336991379,0.000422093857125146,-0.014553087600069,0.165971903831166,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.02,1,11,86,0.024533408593119,-0.250484750801461,-1.5550281233919,22.6937983552423,0.0015056476922104,-0.028629903752864,0.160278629211851,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.04,0,11,86,-2.94651382199827e-05,0.35200770815191,13.6269423899021,20.0829560020519,-8.04723299780857e-05,0.0287241546622794,0.456673970407877,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.04,0.5,11,83,0.0230125353692863,-0.888678932423088,8.83716138636474,43.874232074556,0.00104659920593534,-0.0438493861776822,0.550326092510203,0,0,0,83
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.04,1,11,68,-0.00721365932978869,0.523565586065541,0.260094458858462,-15.653933286036,-0.000281609025797944,0.0218890895437866,-0.0997893299349341,0,0,0,68
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.06,0,11,81,0.00889178689442602,1.49587012248104,9.09761256045844,-0.655019978505865,0.000321064035130734,0.071129681373151,0.0460243799695747,0,0,0,81
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.06,0.5,11,65,0.0201464313342802,2.05457548260425,-3.1510048385333,-22.0702482584087,0.000772337347681935,0.0657692045398637,-0.282161667457784,0,0,0,65
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,FC,,0.06,1,11,55,-0.0114769715494126,0.623799335403237,4.12384086880528,-13.4826558441432,-0.000350849992565207,0.0210507254815061,0.00255197293721789,0,0,0,55
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,CH4,Urban Peak,,,10,130,0,0,175,0,0,0,1000,0,0.97,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,CH4,Urban Off Peak,,,10,130,0,0,175,0,0,0,1000,0,0.97,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,CH4,Rural,,,10,130,0,0,80,0,0,0,1,0,0.97,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,CH4,Highway,,,10,130,0,0,70,0,0,0,1,0,0.97,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,NH3,Urban Peak,,,10,130,0,0,0.0029,0,0,0,1,0,0,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,NH3,Urban Off Peak,,,10,130,0,0,0.0029,0,0,0,1,0,0,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,NH3,Rural,,,10,130,0,0,0.0029,0,0,0,1,0,0,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,NH3,Highway,,,10,130,0,0,0.0029,0,0,0,1,0,0,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,N2O,Urban Peak,,,10,130,0,0,0.0128,0,0,0,1,0,0,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,N2O,Urban Off Peak,,,10,130,0,0,0.0128,0,0,0,1,0,0,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,N2O,Rural,,,10,130,0,0,0,0,0,0,1,0,0,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,SCR,N2O,Highway,,,10,130,0,0,0,0,0,0,1,0,0,0,120
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.06,0,11,86,1.6233506440347e-05,-0.0165606693816746,1.38328702847923,1.43085836825005,0.00058050553193125,0.0693136347256894,0.204977254596133,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.06,0.5,11,86,3.80363346964057e-05,-0.0149085456558124,1.03350238673267,2.88262231704126,0.000522294358876252,0.0439346824428267,0.40146500874248,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.06,1,11,86,5.93847749695218e-05,-0.0130483746933851,0.766197626319212,3.45340444448369,0.000556053587130754,0.0225099695551805,0.503738046085002,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.04,0,11,86,-0.000294989900118438,0.0297236560628961,1.8181856226995,-5.27274652184345,0.00291967461078805,0.0801381237298446,-0.203218022693655,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.04,0.5,11,86,-0.000555780300113913,0.0371765862825875,2.64550295852013,-1.92140397536417,0.0032931996098697,0.130990027324657,0.0451407472178497,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.04,1,11,86,-0.000913057955148034,0.0535059665693506,3.97567479772586,0.287312021539862,0.00451989416588813,0.20198679226233,0.277903763325694,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.02,0,11,86,0.000594968482336434,-0.0186438418194583,1.83342451510933,8.2997953709623,0.00125759028592449,0.0281217003542746,0.826070066936147,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.02,0.5,11,86,0.000195289857817586,-0.00735771638191023,0.577210033030318,3.0773073549022,0.00047297400116433,0.00753588933816963,0.283699696642994,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,-0.02,1,11,86,-2.56118854132611e-05,0.0264241736179519,2.18791475938899,-1.33669819821011,0.00198099271000945,0.0760156676091402,0.173287440462384,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0,0,11,86,4.3971173118306e-17,8.16485707481823e-15,2.43374731072729,1.54074827389637e-12,-0.000344469878713213,0.086310551320937,0.199383983647768,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0,0.5,11,86,0.000284760705672202,0.0794734943993495,2.85209668030969,1.26029773678989,0.00203341362506036,0.106050958018124,0.286329439887161,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0,1,11,86,-1.91674702898438e-06,0.0188588827990839,0.836487354238879,2.48124171504878,0.000321533518559824,0.0279465606312696,0.188608052014562,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.02,0,11,86,4.79762160874167e-06,0.00662989845369539,0.481862843175715,3.58622203066733,8.45932901429653e-05,0.0130993447611945,0.202530520434582,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.02,0.5,11,86,2.36818513107099e-06,0.00535128366846445,0.495942587114402,4.09208532027873,4.35524834739872e-05,0.0108226696326209,0.223302624666709,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.02,1,11,86,0.000236879778473842,0.0927217827008597,0.574525621032142,-7.03828212921755,0.00115819035756687,0.050508688892243,-0.361231607898552,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.04,0,11,86,0.00144724247272404,0.482110383759346,4.05935448350822,0.0163227640450586,0.0056457919784522,0.321576776493932,-0.963219192407841,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.04,0.5,11,83,0.000158706066929049,0.0488658311392047,0.821065407432006,5.44913938623886,0.000234548750896802,0.0423817463645991,0.0663923550136334,0,0,0,83
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.04,1,11,68,0.00103161424344735,0.0796325953502841,1.92493572330799,12.9480850166841,0.000808661256470403,0.0647902390508563,0.25250064322461,0,0,0,68
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.06,0,11,81,0.00228265163314414,0.0172935998065268,2.11495867496387,5.56936378610703,0.00166772105915613,0.03539129413713,0.353201259148264,0,0,0,81
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.06,0.5,11,65,8.52130689005663e-05,0.0215443694821361,1.71725545869237,8.41681866717952,-0.000154031853080459,0.0376473729192172,0.305135851807184,0,0,0,65
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,CO,,0.06,1,11,55,0.00263552842052367,-0.22856823536608,11.9018891132858,-0.605973454270222,0.00139262766243633,-0.00202146577905271,2.11036076889777,0,0,0,55
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.06,0,11,83,-0.000686093175637295,0.0274137978625255,2.4956131099426,1.0694777968507,0.000853982854445969,0.0459158509676408,0.176610497840918,0,0,0,83
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.06,0.5,11,82,0.000120948350547344,-0.0258536823558125,1.27413890623856,3.15094858677699,-0.000129748621147845,0.0166300727171607,0.216195555082275,0,0,0,82
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.06,1,11,82,-0.00219488919618006,0.194841318536646,-1.12370241804826,-5.92183345406964,0.00222637497818773,0.0150453694118437,-0.369302823191532,0,0,0,82
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.04,0,11,86,-0.000409089496318653,0.0258704613512729,2.05739228021305,2.93253308769334,0.000409936157674923,0.029639775629683,0.154193641993809,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.04,0.5,11,86,-0.000777530984178391,0.0381269201648589,3.43729786334696,4.98467905361383,0.00049029725547791,0.0454809025005118,0.334981904332723,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.04,1,11,86,-0.000411061398139042,0.0172181802781067,1.74444559895643,3.16024363269753,0.000175598700296077,0.021461283158465,0.198462585764543,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.02,0,11,86,-1.40252930406126e-05,0.0319502200789921,1.47847902380185,4.64187457652462,0.000220823335155194,0.0179064674275718,0.11378662874628,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.02,0.5,11,86,-0.000320815606970273,0.0683966771236092,3.41100203665955,4.62268295804544,0.000444463940154202,0.0356488115968726,0.219097486534669,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,-0.02,1,11,84,-0.000174761928827243,-0.00934483420197866,2.26915004302619,-18.110422076644,-0.000265112944464674,0.0262367783171355,-0.183235759994122,0,0,0,84
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0,0,11,86,0.00110147386230561,0.328549578897803,1.69844744567712,-9.9250161221451,0.00113425898177462,0.0606002284281606,-0.286843614183481,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0,0.5,11,86,5.62810387454345e-05,0.039286305754102,1.96671452388567,9.88657960075961,7.77974796392815e-05,0.012505766046485,0.20147566016008,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0,1,11,86,-0.000263999158873471,0.228896086535447,7.42094649655151,11.992202311544,0.000387683829921227,0.0499920998877139,0.485173288158298,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.02,0,11,86,0.0163919577344147,3.46662528779471,10.606280872809,-0.984109560732196,0.00675766962111718,0.486582442851553,-1.60936530786235,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.02,0.5,11,86,0.0103693729274563,1.73807975112659,-5.47523022095188,-26.8659172151857,0.00361156520534758,0.156310474540365,-1.17911368390569,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.02,1,11,86,0.000262768433450169,0.123507302803552,4.73374978107517,16.5798032032173,0.000105616255859652,0.0187605400733422,0.323494516305222,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.04,0,11,86,0.00400977050856367,0.729499321205209,2.86741296365191,-22.9949466302349,0.000931520839539735,0.0875088933134868,-0.393369833917212,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.04,0.5,11,83,0.00325140781548882,0.568681807136848,1.14983447384075,-23.9189037501372,0.000625575651953631,0.0538625461248209,-0.321260143321471,0,0,0,83
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.04,1,11,68,0.00577790584158616,0.541405061302974,9.10139480072817,-0.0441468849109185,0.000546208909710361,0.0613030811431782,0.075912072285085,0,0,0,68
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.06,0,11,81,0.0135390793794903,2.35710133320555,4.84721591137897,20.4021064205122,0.00247069953521741,0.208961420185598,-0.515823937027752,0,0,0,81
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.06,0.5,11,65,0.00229945449426655,0.365166074842662,0.14162675812754,-18.2959723224642,0.000382991869015653,0.0257401794080244,-0.192221600618305,0,0,0,65
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,NOx,,0.06,1,11,55,0.077538626483932,-0.193898038268011,-13.6331435017751,128.48041741195,0.00732669512456443,-0.134962293783654,0.825900862975754,0,0,0,55
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.06,0,11,86,-1.61231482468133e-05,0.00778817945423587,1.11703619076485,-0.787007508430755,0.0388488324796739,0.488172813207688,6.29721719542762,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.06,0.5,11,86,-1.41212071835307e-05,0.00667288914331761,1.03626886089979,-0.609371722091915,0.0361926662560887,0.438180443919312,7.30318392740726,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.06,1,11,86,-1.32306461588033e-05,0.00632967570242154,0.967779763493053,-0.536526996527175,0.033390164363559,0.420835097052247,7.41676682625555,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.04,0,11,86,-2.94962994240423e-05,0.0218082651577247,1.70490223908983,-4.75186447926236,0.042752422723232,1.10087599163963,0.977417992809736,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.04,0.5,11,86,-3.13603847380616e-05,0.0204878118321273,1.77769250264583,-5.37829657924016,0.0446514205881586,1.08365832290988,1.98382637313869,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.04,1,11,86,-1.1082573156454e-05,0.00666785125450095,1.56447039217214,-0.261905934432014,0.0254048695980995,1.00457338371615,6.7052423642821,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.02,0,11,86,0.000231802115004193,-0.0190553964179061,0.574345095361186,1.82805768794638,0.00303625799361884,-0.109484545110784,6.65884114917871,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.02,0.5,11,86,6.73741240661356e-17,-1.98077201409488e-15,2.16299329463296,-1.71012165504202e-11,-0.0146935797539548,2.26139388654873,-1.86007108971106,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,-0.02,1,11,86,0.000121861038539633,0.0099152550835057,-0.34586523663879,4.48603206264522,0.0162307347093034,-0.504300153347325,5.57742128121143,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0,0,11,86,-2.02152126934566e-16,6.47333969109681e-15,0.973109955816481,-1.49509905598291e-11,-0.00434272436291725,0.650110700643152,2.01735705682984,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0,0.5,11,86,2.37656207889789e-16,-4.05326904357706e-16,0.9741939295106,8.09618271518432e-12,-0.00321462965997477,0.529870030391262,3.05775448386474,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0,1,11,86,1.32016467333153e-14,-2.2240885884976e-13,0.956248592797661,3.82048545028986e-10,-0.00235021212383793,0.439292122531595,3.5700127547606,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.02,0,11,86,0.000205103522822492,0.0457968194333329,0.1335176692706,-2.30988226594706,0.00994733432374931,0.606850605052985,-4.30998636585567,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.02,0.5,11,86,0.000117541836108999,0.026436861685342,-0.0107563657922965,-2.13215265326948,0.00530732267922148,0.273138436773596,-2.89372804634557,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.02,1,11,86,-9.89765149236779e-05,0.00543792090808815,0.339409450974751,-2.28502051710638,-0.00235768377451062,0.225111165252816,-0.890357626003209,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.04,0,11,86,0.000178357627993381,0.0366355873012593,0.041335101658166,-1.9154474474365,0.00603353267354195,0.375765958366203,-2.83147298726807,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.04,0.5,11,83,-0.000212404796803508,0.0134136359806177,0.535455647624598,-3.5279569282802,-0.00367883357463423,0.355033149864155,-1.27409546002859,0,0,0,83
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.04,1,11,68,0.000715683782233192,-0.0368697594442362,1.49078645856888,2.17346201369569,0.0053043692095107,-0.105387439426189,8.26923893291731,0,0,0,68
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.06,0,11,81,-0.000239760484191202,0.0170336088460398,0.397127041497429,-2.93082408638958,-0.00343498915213785,0.334857130435402,-1.37754351995018,0,0,0,81
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.06,0.5,11,65,-0.000209968229515709,0.0105563410312495,0.326548926960725,-2.88654222309738,-0.00316146757765918,0.246654626538182,-1.49055494102064,0,0,0,65
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,VOC,,0.06,1,11,55,0.000240877700652584,-0.0235968545557382,0.980263624109914,0.0461888246139987,0.000266092648296995,0.0194460027859827,3.42111290864699,0,0,0,55
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,PM,,-0.06,0,11,86,7.69954726553232e-06,-0.002217583595463,0.185852226648948,0.531290901034505,4.14060868326553e-05,0.191749409687995,4.05026079674582,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,PM,,-0.06,0.5,11,86,9.7265056687861e-06,-0.00276762044664166,0.228032178316247,0.499240833147753,0.000303012481338956,0.201499973232184,5.03786353611677,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,PM,,-0.06,1,11,86,7.01384831946544e-06,-0.00198329071496134,0.161667051819105,0.275109971831225,0.000357727106245078,0.124569249811588,3.56603360360684,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,PM,,-0.04,0,11,86,4.06268476047414e-06,-0.00325611675227491,0.272269203263877,-1.81340261776597,-0.00424331544650435,0.407764048954587,-2.16528323212798,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,PM,,-0.04,0.5,11,86,1.06020111618093e-05,-0.00305293865257791,0.255186286136812,0.566072381971828,-7.5209368786651e-05,0.17244499084114,4.54193705633331,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,PM,,-0.04,1,11,86,8.91854774499449e-06,-0.00254451718660727,0.209883038468543,0.347647205586363,0.00026398927159745,0.119683932158213,3.55158001689665,0,0,0,86
Buses,Diesel,Urban Buses Standard 15 - 18 t,Euro IV,EGR,PM,,-0.02,0,11,86,0.000455942353785177,-0.00594506676636297,-0.00888592947220007,7.32495133273052,0.0408585671776524,-1.39936606242301,22.9037416185459,0,0,0,86
